"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Law as a service (LaaS): Enabling legal protection over a blockchain network","M. U. Wasim; A. A. Z. A. Ibrahim; P. Bouvry; T. Limba","Computer Science & Communications Research Unit, University of Luxembourg, Luxembourg; Computer Science & Communications Research Unit, University of Luxembourg, Luxembourg; Computer Science & Communications Research Unit, University of Luxembourg, Luxembourg; Digital and Creative Industries LAB, Mykolas Romeris University, Lithuania","2017 14th International Conference on Smart Cities: Improving Quality of Life Using ICT & IoT (HONET-ICT)","9 Nov 2017","2017","","","110","114","Breaches in online contracts (Service Level Agreements, SLAs) are usually compensated by gift vouchers at present, however as the online contracts emerge towards smart contracts, the breaches could potentially lead to court injunctions over blockchains. This research proposes Probability based Factor Model (PFM) that can be implemented over the blockchain to automatically identify breaches that can cause substantial damage and have high probability for recurrence. PFM can also issue court injunctions for the breaches. The underlying concept in PFM is built upon the notion of factor analysis and stochastic modeling from the discipline of Data Science. High performance computing (HPC) cluster at University of Luxembourg (HPC @ Uni.lu) and docker (a software container platform) were used to emulate contractual environment of three service providers: Redis, MongoDB, and Memcached Servers. The results showed that court injunction(s) was issued only for Redis and MongoDB Servers. Technically, this difference could be attributed to the fact that Memcached is simply used for caching and therefore, it is less prone to breach of contract. Whereas, Redis and MongoDB as databases and message brokers are performing more complex operations and are more likely to cause a breach. This research will benefit enterprises that view breach of contract as a limiting factor for implementation of smart contract in cyber-physical system or internet of things.","1949-4106","978-1-5386-0759-6","10.1109/HONET.2017.8102214","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8102214","blockchain;smart contract;contract law;breach of contract;court injunction;unsupervised machine learning;factor analysis;stochastic modeling;structural equation modeling","","cloud computing;contract law;contracts;data protection;parallel processing;probability;stochastic processes","smart contract;court injunction;PFM;high performance computing cluster;blockchain network;legal protection;service level agreements;law as a service;LaaS;online contracts breaches;SLA;probability based factor model;factor analysis;stochastic modeling;HPC","","2","","15","","9 Nov 2017","","","IEEE","IEEE Conferences"
"An ontological analysis of artifact-centric business processes managed by smart contracts","M. E. M. van Wingerde; H. Weigand","Tilburg University,Department of Management,Tilburg,The Netherlands; Tilburg University,Department of Management,Tilburg,The Netherlands","2020 IEEE 22nd Conference on Business Informatics (CBI)","15 Jul 2020","2020","1","","231","240","Inter-organizational business processes require extensive information sharing between organizations. To acquire a holistic overview of an inter-organizational process, insight in both its control flow and data model is required. Business artifacts are a well-positioned mechanism to model these two dimensions. However, when business artifacts and their associated lifecycle and information models are shared between organizations, a single source of truth is preferred. To maintain such a single source without centralized administration, blockchain-based smart contracts may be used. We claim that an artifact-centric approach to business processes is well-suited for smart contract implementations. However, the conceptual relationship between business process artifacts and smart contracts has not yet been extensively analyzed. In this paper, we present a novel ontological analysis of artifact-centric processes managed by smart contracts. We adopt the method of enterprise ontology and regard an inter-organizational process as a set of causally related transactions in which the state of the lifecycle and associated data objects of business artifacts is transformed by sending messages to smart contracts. Our conceptual models are visualized in OntoUML, a modeling language based on the Unified Foundational Ontology.","2378-1971","978-1-7281-9926-9","10.1109/CBI49978.2020.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9140251","inter-organizational business processes;business artifacts;smart contracts;blockchain;enterprise ontology","Contracts;Organizations;Ontologies;Process control;Process modeling","business data processing;contracts;data models;information management;ontologies (artificial intelligence);Unified Modeling Language","interorganizational business processes;control flow;data model;business artifacts;information models;blockchain-based smart contracts;artifact-centric approach;business process artifacts;artifact-centric processes;data objects;conceptual models;interorganizational process;organizational information sharing;enterprise ontology;causally related transactions;OntoUML;modeling language;unified foundational ontology;artifact-centric business processes;ontological analysis","","","","36","","15 Jul 2020","","","IEEE","IEEE Conferences"
"Developing Safe Smart Contracts","S. Rezaei; E. Khamespanah; M. Sirjani; A. Sedaghatbaf; S. Mohammadi",University of Tehran; University of Tehran; Malardalen University; Malardalen University; University of Tehran,"2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)","22 Sep 2020","2020","","","1027","1035","Blockchain is a shared, distributed ledger on which transactions are digitally recorded and linked together. Smart Contracts are programs running on Blockchain and are used to perform transactions in a distributed environment without need for any trusted third party. Since smart contracts are used to transfer assets between contractual parties, their safety and security are crucial and badly written and insecure contracts may result in catastrophe. Actor-based programming is known to solve several problems in building distributed software systems. Moreover, formal verification is a solid technique for developing dependable systems. In this paper, we show how the actor model can be used for modeling, analysis and synthesis of smart contracts. We propose Smart Rebeca as an extension of the actor-based language Rebeca, and use the model checking toolset Afra for verification of smart contracts. We implement a synthesizer to synthesize Solidity programs that run on the Ethereum platform from Smart Rebeca models. We examine the challenges and opportunities of our approach in modeling, formal verification, and synthesis of smart contracts using actors.","0730-3157","978-1-7281-7303-0","10.1109/COMPSAC48688.2020.0-137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9202741","Smart Contract, Actor Model, Safety Verification, Model Checking","Contracts;Object oriented modeling;Servers;Safety;Model checking;Solid modeling","contracts;cryptocurrencies;formal specification;formal verification;program verification","safe smart contracts;shared distributed ledger;insecure contracts;actor-based programming;building distributed software systems;smart Rebeca models;Ethereum platform","","","","27","","22 Sep 2020","","","IEEE","IEEE Conferences"
"SafePay on Ethereum: A Framework For Detecting Unfair Payments in Smart Contracts","Y. Li; H. Liu; Z. Yang; Q. Ren; L. Wang; B. Chen","Oxford-Hainan Blockchain Research Institute,Hainan,China; Oxford-Hainan Blockchain Research Institute,Hainan,China; Oxford-Hainan Blockchain Research Institute,Hainan,China; Oxford-Hainan Blockchain Research Institute,Hainan,China; Oxford-Hainan Blockchain Research Institute,Hainan,China; Oxford-Hainan Blockchain Research Institute,Hainan,China","2020 IEEE 40th International Conference on Distributed Computing Systems (ICDCS)","23 Feb 2021","2020","","","1219","1222","Smart contracts on the Ethereum blockchain are notoriously known as vulnerable to external attacks. Many of their issues led to a considerably large financial loss as they resulted from broken payments by digital assets, e.g., cryptocurrency. Existing research focused on specific patterns to find such problems, e.g., reentrancy bug, nondeterministic recipient etc., yet may lead to false alarms or miss important issues. To mitigate these limitations, we designed the SafePay analysis framework to find unfair payments in Ethereum smart contracts. Compared to existing analyzers, SafePay can detect potential blockchain transactions with feasible exploits thus effectively avoid false reports. Specifically, the detection is driven by a systematic search for violations on fair value exchange (FVE), i.e., a new security invariant introduced in SafePay to indicate that each party “fairly” pays to others. The preliminary evaluation validated the efficacy of SafePay by reporting previously unknown issues and decreasing the number of false alarms.","2575-8411","978-1-7281-7002-2","10.1109/ICDCS47774.2020.00116","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9355580","Smart contract;Symbolic execution;Taint analysis;Insecure message call","Systematics;Conferences;Smart contracts;Blockchain;Cryptocurrency;Security;Distributed computing","blockchains;contracts;data mining;electronic money","unfair payments;Ethereum blockchain;external attacks;broken payments;digital assets;reentrancy bug;false alarms;SafePay analysis framework;Ethereum smart contracts;potential blockchain transactions;false reports","","","","8","","23 Feb 2021","","","IEEE","IEEE Conferences"
"Smart Contract-based Access Control through Off-chain Signature and On-chain Evaluation","J. Hao; C. Huang; W. Tang; Y. Zhang; S. Yuan","Xi’an Satellite Control Center, Xi’an, China. (e-mail: haojialu.xscc@outlook.com); Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON N2L 3G1, Canada.; College of Computer Science and Electronic Engineering, Hunan University, Changsha, China.; Xi’an Satellite Control Center, Xi’an, China.; Xi’an Satellite Control Center, Xi’an, China.","IEEE Transactions on Circuits and Systems II: Express Briefs","","2021","PP","99","1","1","Access control is essential in computer security systems to regulate the access to critical or valuable resources. Conventional access control models mainly rely on a centralized and trusted server to mediate each attempted access from client to resources, which face serious challenges of single point of failure and lack of transparency. In this brief, we propose a smart contract-based access control framework, which enables the owner to achieve resource access control in a reliable, auditable and scalable way. An access control contract is deployed on blockchain to manage attribute-based access policies of resources flexibly and make access decisions for clients credibly. A set of attributes is distributed to the clients through off-chain signatures signed by the owner to determine their privileges, without consuming the expensive on-chain storage space. Finally, we implement an experimental prototype on Ethereum test network and perform extensive experimental and theoretical analysis to evaluate its scalability and efficiency.","1558-3791","","10.1109/TCSII.2021.3125500","National Natural Science Foundation of China(grant numbers:61801489); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9601193","Access control;Blockchain;Smart contract;Ethereum;System security.","Access control;Blockchains;Smart contracts;Servers;Scalability;Computational modeling;Permission","","","","","","","IEEE","4 Nov 2021","","","IEEE","IEEE Early Access Articles"
"Common Agency-Based Economic Model for Energy Contract in Electric Vehicle Networks","Y. M. Saputra; D. N. Nguyen; D. T. Hoangl; E. Dutkiewicz; M. D. Mueck","School of Electrical and Data Engineering, University of Technology,Sydney,Australia; School of Electrical and Data Engineering, University of Technology,Sydney,Australia; School of Electrical and Data Engineering, University of Technology,Sydney,Australia; School of Electrical and Data Engineering, University of Technology,Sydney,Australia; Intel Corporation","GLOBECOM 2020 - 2020 IEEE Global Communications Conference","25 Jan 2021","2020","","","1","6","The rapid adoption of electric or hybrid vehicles (EVs) has called for wide deployment of charging stations. These stations can be launched/owned by different owners, referred to as charging station providers (CSPs), which make energy contracts with a smart grid provider (SGP). However, there exists a shortage of mutual economic strategy between the SGP and CSPs in an energy request/transfer competition due to the selfish nature among them. In this paper, we propose an economic model leveraging a multi-principal single-agent (referred to as common agency) contract policy, aiming at maximizing the utilities of multiple CSPs while optimizing the utility of the SGP in an EV network. In particular, we first develop the common agency-based contract problem as a non-cooperative energy contract optimization problem, in which each CSP can maximize its utility given the common constraints from the SGP and the contracts of other CSPs. To deal with this problem, we develop an iterative energy contract algorithm to find an equilibrium contract solution where the contracts from the CSPs can produce maximum utilities of the CSPs and satisfy the constraints of the SGP. Through numerical results, we show that our proposed model can improve the social welfare of the EV network up to 54% and the utilities of CSPs up to 60% compared with the baseline method in which each CSP obtains the amount of energy that is proportional to its energy request.","2576-6813","978-1-7281-8298-8","10.1109/GLOBECOM42002.2020.9322376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9322376","Energy demand;electric vehicle;charging station;common agency;contract theory","Contracts;Cascading style sheets;Optimization;Charging stations;Energy exchange;Economics;Smart grids","contracts;economics;electric vehicle charging;hybrid electric vehicles;iterative methods;optimisation;smart power grids","common agency-based economic model;electric vehicle networks;hybrid vehicles;smart grid provider;SGP;iterative energy contract algorithm;equilibrium contract solution;charging station providers;CSPs;multiprincipal single-agent;contract policy;noncooperative energy contract optimization problem;numerical analysis;social welfare;baseline method","","","","19","","25 Jan 2021","","","IEEE","IEEE Conferences"
"A Large-Scale Empirical Study on Control Flow Identification of Smart Contracts","T. Chen; Z. Li; Y. Zhang; X. Luo; T. Wang; T. Hu; X. Xiao; D. Wang; J. Huang; X. Zhang","Center for Cybersecurity, University of Electronic Science and Technology of China (UESTC), Chengdu, China; Center for Cybersecurity UESTC, Chengdu, China; Center for Cybersecurity UESTC, Chengdu, China; Department of Computing, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Pennsylvania State University, Pennsylvania, USA; Center for Cybersecurity UESTC, Chengdu, China; Center for Cybersecurity UESTC, Chengdu, China; ADLab of Venustech, Chengdu, China; ADLab of Venustech, Chengdu, China; Center for Cybersecurity UESTC, Chengdu, China","2019 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM)","17 Oct 2019","2019","","","1","11","Background: Millions of smart contracts have been deployed to Ethereum for providing various applications. Recent studies discovered many severe security and performance issues in smart contracts by applying static program analysis techniques to them. Given a smart contract, the majority of these analysis techniques need to first construct its control flow graph, which connects basic blocks through control flow transfers (CFTs), before conducting further analysis. Aims: The objective of this work is to understand the capabilities of static program analysis techniques to identify CFTs, and to investigate how static program analysis techniques can be improved if the CFTs are complemented. Method: We perform a comprehensive empirical study on six widely-used tools for smart contract analysis by using all deployed smart contracts to understand their capabilities to recognize CFTs. We capture all execution traces of all smart contracts to evaluate the number of CFTs covered by traces that are not found by those tools. We enhance a state-of-the-art tool, OYENTE for discovering vulnerabilities in smart contracts with the CFTs covered by traces to investigate how the tool is improved. Results: These studied tools fail to identify all CFTs due to several reasons, e.g., incomplete code patterns. Execution traces effectively complement these tool in recognizing CFTs. By including the CFTs covered by traces, the false negative rate of OYENTE can be reduced by up to 30%. Conclusions: Our study underlines the ineffectiveness of static analysis techniques due to the incapabilities of CFT identification.","1949-3789","978-1-7281-2968-6","10.1109/ESEM.2019.8870156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8870156","","Smart contracts;Tools;Blockchain;Computer security;Static analysis","contracts;program diagnostics;security of data","static program analysis techniques;CFTs;smart contract analysis;static analysis techniques;control flow identification;control flow transfers","","2","","40","","17 Oct 2019","","","IEEE","IEEE Conferences"
"A Contract-based Trading Model for Electricity Suppliers in Smart Grids","U. Amin; M. J. Hossain; E. Fernandez; K. Mahmud; G. Tiezheng","School of Engineering, Macquarie University,NSW,Australia,2109; School of Engineering, Macquarie University,NSW,Australia,2109; School of Engineering, Macquarie University,NSW,Australia,2109; School of Electrical Engineering and Telecommunications, University of New South Wales,NSW,Australia,2052; Nanjing Institute of Technology,Nanjing,Jiangsu,PR China,211167","2019 20th International Conference on Intelligent System Application to Power Systems (ISAP)","16 Apr 2020","2019","","","1","5","This paper proposes an approach to categorize electricity suppliers (ESs) for energy trading between ESs and a single aggregator. A principal-agents game model is developed to model the interactions between an aggregator and different categories of ESs by considering the benefits of both parties. In a proposed game, the aggregator as a principal will purchase a certain amount of power from different-category ESs with the cheapest pricing options available, and at the same time the ESs, acting as agents will maximize their utilities by selling their power to the aggregator instead of feeding the grid at a low rate. The developed optimal contract-based scheme, which can be implemented distributed manner, allows different-category ESs to sell their power at different prices based on their unit production cost to maximize their benefits, and the total cost to the aggregator is minimized. Numerical analysis confirms the effectiveness of the proposed ESs categorizing framework in the development of a contract-based incentive mechanism for energy trading.","","978-1-7281-3192-4","10.1109/ISAP48318.2019.9065981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065981","contract theory;electricity suppliers;energy trading;microgrid;renewable energy","Contracts;Games;Pricing;Microgrids;Production;Intelligent systems","contracts;game theory;incentive schemes;numerical analysis;optimisation;power generation economics;power markets;pricing;smart power grids","electricity suppliers;energy trading;single aggregator;principal-agents game model;ES;prices;contract-based incentive mechanism;contract-based trading model;smart grids;system purchase;optimal contract-based scheme;unit production cost;numerical analysis","","1","","16","","16 Apr 2020","","","IEEE","IEEE Conferences"
"EthPloit: From Fuzzing to Efficient Exploit Generation against Smart Contracts","Q. Zhang; Y. Wang; J. Li; S. Ma","Shanghai Jiao Tong University,China; Shanghai Jiao Tong University,China; Shanghai Jiao Tong University,China; Data 61, CSIRO,Australia","2020 IEEE 27th International Conference on Software Analysis, Evolution and Reengineering (SANER)","2 Apr 2020","2020","","","116","126","Smart contracts, programs running on blockchain systems, leverage diverse decentralized applications (DApps). Unfortunately, well-known smart contract platforms, Ethereum for example, face serious security problems. Exploits to contracts may cause enormous financial losses, which emphasize the importance of smart contract testing. However, current exploit generation tools have difficulty to solve hard constraints in execution paths and cannot simulate the blockchain behaviors very well. These problems cause a loss of coverage and accuracy of exploit generation. To overcome the problems, we design and implement EthPloit, a smart contract exploit generator based on fuzzing. EthPloit adopts static taint analysis to generate exploit-targeted transaction sequences, a dynamic seed strategy to pass hard constraints and an instrumented Ethereum Virtual Machine to simulate blockchain behaviors. We evaluate EthPloit on 45,308 smart contracts and discovered 554 exploitable contracts. EthPloit automatically generated 644 exploits without any false positive and 306 of them cannot be generated by previous exploit generation tools.","1534-5351","978-1-7281-5143-4","10.1109/SANER48275.2020.9054822","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9054822","smart contract;fuzzing;exploitation","","contracts;distributed databases;program diagnostics;security of data;virtual machines","Ethereum virtual machine;dynamic seed strategy;exploit-targeted transaction sequence generation;static taint analysis;security problems;exploitable contracts;blockchain behaviors;smart contract testing;exploit generation;EthPloit","","5","","43","","2 Apr 2020","","","IEEE","IEEE Conferences"
"ArMor: A Data Analytics Scheme to identify malicious behaviors on Blockchain-based Smart Grid System","A. Kumari; M. M. Patel; A. Shukla; S. Tanwar; N. Kumar; J. J. P. C. Rodrigues","Instituto de Telecomunicações,Portugal; Instituto de Telecomunicações,Portugal; Instituto de Telecomunicações,Portugal; Instituto de Telecomunicações,Portugal; Instituto de Telecomunicações,Portugal; Instituto de Telecomunicações,Portugal","GLOBECOM 2020 - 2020 IEEE Global Communications Conference","15 Feb 2021","2020","","","1","6","The next-generation energy system, i.e., Smart Grid (SG), empowers the real-time transfer of information using advanced metering infrastructure (AMI) and smart meter (SM) between end-consumers and grid. It accelerates various services such as automatic meter reading, time-of-use (TOU) pricing, demand-response management, and many more. Though it has growing security and privacy concerns and the detection of malicious activity is a critical security task that sacrifices the overall Quality-of-Service (QoS) of SG and Quality-of-Experience (QoE) for customers. To address the aforementioned issues, we propose a data analytics Scheme ArMor for malicious activity detection on the blockchain (BC)-based SG system. The ArMor detects data integrity issues in real-time like false data injection attack and SM failure. Here, we proposed a unique ARIMA-based malicious activity detection model and classified the customer. Then, we proposed a Smart Contract (SC)-based incentive mechanism for utility providers handling the malicious activity at their end. It prevents the entry of malicious data into the SG system as transactional data once stored in BC, it is secured using SC. The obtained results are compared against parameters like prediction accuracy, latency, and data storage cost compared to the state-of-the-art approaches to designate the efficacy of the proposed scheme.","2576-6813","978-1-7281-8298-8","10.1109/GLOBECOM42002.2020.9348061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9348061","Attacks Detection;ARIMA;Data Analytics;Smart Contract;Smart Grid;Blockchain","Data analysis;Quality of service;Real-time systems;Smart grids;Security;Quality of experience;Task analysis","automatic meter reading;blockchains;computer network security;data analysis;data privacy;quality of experience;quality of service;smart meters;smart power grids","malicious behaviors;next-generation energy system;advanced metering infrastructure;smart meter;end-consumers;automatic meter reading;time-of-use pricing;demand-response management;critical security task;quality-of-service;quality-of-experience;blockchain-based SG system;data integrity issues;false data injection attack;SM failure;unique ARIMA-based malicious activity detection model;malicious data;transactional data;data storage cost;smart contract;incentive mechanism;ArMor data analytics scheme;malicious behavior identification;blockchain-based smart grid system;QoS;QoE","","","","19","","15 Feb 2021","","","IEEE","IEEE Conferences"
"Model-driven approach for the design of Multi-Chain Smart Contracts","A. Barišić; E. Zhu; F. Mallet","Université Côte d’Azur, CNRS, Inria, I3S,Sophia Antipolis,France,06900; Université Côte d’Azur, CNRS, Inria, I3S,Sophia Antipolis,France,06900; Université Côte d’Azur, CNRS, Inria, I3S,Sophia Antipolis,France,06900","2021 3rd Conference on Blockchain Research & Applications for Innovative Networks and Services (BRAINS)","25 Oct 2021","2021","","","37","38","Blockchain-based smart contracts provide transparent automation in a broad range of services, including finance, the Internet of Things, and autonomous systems. However, the implementation of such services may easily involve security risks and functional errors, especially for complex services composed of different blockchains. To help developers focus on their business model instead of diving into the blockchain architecture heterogeneity, we propose a framework to enable analysis and comparison of composed services before deployment. This is achieved through the intensive use of model-based engineering allowing reasoning on the model before generating concrete deployment artifacts, especially for the safe orchestration of contract calling transactions.","","978-1-6654-3924-4","10.1109/BRAINS52497.2021.9569809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569809","multichain;smart contract;model-driven engineering;formal verification","Smart contracts;Semantics;Finance;Tools;Brain modeling;Reliability engineering;Cognition","","","","","","11","","25 Oct 2021","","","IEEE","IEEE Conferences"
"Resource-Aware Session Types for Digital Contracts","A. Das; S. Balzer; J. Hoffmann; F. Pfenning; I. Santurkar","Carnegie Mellon University,Computer Science Department,Pittsburgh,PA,USA; Carnegie Mellon University,Computer Science Department,Pittsburgh,PA,USA; Carnegie Mellon University,Computer Science Department,Pittsburgh,PA,USA; Carnegie Mellon University,Computer Science Department,Pittsburgh,PA,USA; Carnegie Mellon University,Computer Science Department,Pittsburgh,PA,USA","2021 IEEE 34th Computer Security Foundations Symposium (CSF)","10 Aug 2021","2021","","","1","16","Programming digital contracts comes with unique challenges, which include (i) expressing and enforcing protocols of interaction, (ii) controlling resource usage, and (iii) preventing the duplication or deletion of a contract's assets. This article presents the design and type-theoretic foundation of Nomos, a programming language for digital contracts that addresses these challenges. To express and enforce protocols, Nomos is based on shared binary session types. To control resource usage, Nomos employs automatic amortized resource analysis. To prevent the duplication or deletion of assets, Nomos uses a linear type system. A monad integrates the effectful session-typed language with a general-purpose functional language. Nomos' prototype implementation features linear-time type checking and efficient type reconstruction that includes automatic inference of resource bounds via off-the-shelf linear optimization. The effectiveness of the language is evaluated with case studies on implementing common smart contracts such as auctions, elections, and currencies. Nomos is completely formalized, including the type system, a cost semantics, and a transactional semantics to deploy Nomos contracts on a blockchain. The type soundness proof ensures that protocols are followed at run-time and that types establish sound upper bounds on the resource consumption, ruling out re-entrancy and out-of-gas vulnerabilities.","2374-8303","978-1-7281-7607-9","10.1109/CSF51468.2021.00004","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9505237","smart contracts;programming languages;session types;resource analysis","Computer languages;Upper bound;Fluctuations;Voting;Semantics;Smart contracts;Prototypes","blockchains;contracts;functional languages;functional programming;inference mechanisms;optimisation;program diagnostics;programming language semantics;protocols;type theory","shared binary session types;resource usage;automatic amortized resource analysis;linear type system;effectful session-typed language;general-purpose functional language;efficient type reconstruction;off-the-shelf linear optimization;common smart contracts;Nomos contracts;type soundness proof;resource consumption;resource-aware session types;digital contracts;type-theoretic foundation;programming language;Nomos' prototype implementation;linear-time type checking;protocols;blockchain;automatic inference;transactional semantics","","","","66","","10 Aug 2021","","","IEEE","IEEE Conferences"
"Gap between Theory and Practice: An Empirical Study of Security Patches in Solidity","S. Hwang; S. Ryu","KAIST,Daejeon,South Korea; KAIST,Daejeon,South Korea","2020 IEEE/ACM 42nd International Conference on Software Engineering (ICSE)","21 Dec 2020","2020","","","542","553","Ethereum, one of the most popular blockchain platforms, provides financial transactions like payments and auctions through smart contracts. Due to the immense interest in smart contracts in academia, the research community of smart contract security has made a significant improvement recently. Researchers have reported various security vulnerabilities in smart contracts, and developed static analysis tools and verification frameworks to detect them. However, it is unclear whether such great efforts from academia has indeed enhanced the security of smart contracts in reality. To understand the security level of smart contracts in the wild, we empirically studied 55,046 real-world Ethereum smart contracts written in Solidity, the most popular programming language used by Ethereum smart contract developers. We first examined how many well-known vulnerabilities the Solidity compiler has patched, and how frequently the Solidity team publishes compiler releases. Unfortunately, we observed that many known vulnerabilities are not yet patched, and some patches are not even sufficient to avoid their target vulnerabilities. Subsequently, we investigated whether smart contract developers use the most recent compiler with vulnerabilities patched. We reported that developers of more than 98% of real-world Solidity contracts still use older compilers without vulnerability patches, and more than 25% of the contracts are potentially vulnerable due to the missing security patches. To understand actual impacts of the missing patches, we manually investigated potentially vulnerable contracts that are detected by our static analyzer and identified common mistakes by Solidity developers, which may cause serious security issues such as financial loss. We detected hundreds of vulnerable contracts and about one fourth of the vulnerable contracts are used by thousands of people. We recommend the Solidity team to make patches that resolve known vulnerabilities correctly, and developers to use the latest Solidity compiler to avoid missing security patches.","1558-1225","978-1-4503-7121-6","","National Research Foundation of Korea(grant numbers:NRF-2017R1A2B3012020,2017M3C4A7068177); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9283944","Empirical Study;Smart Contracts;Solidity;Security Patches","Smart contracts;Static analysis;Manuals;Tools;Encoding;Security;Software engineering","C++ language;contracts;electronic commerce;program compilers;program diagnostics;security of data;telecommunication security","smart contract security;security vulnerabilities;real-world Ethereum smart contracts;Ethereum smart contract developers;Solidity team;real-world Solidity contracts;vulnerability patches;missing security patches;potentially vulnerable contracts","","","","54","","21 Dec 2020","","","IEEE","IEEE Conferences"
"Design Patterns for Smart Contracts in the Ethereum Ecosystem","M. Wöhrer; U. Zdun","Faculty of Computer Science, University of Vienna, Währingerstraβe 29, Vienna, 1090, Austria; Faculty of Computer Science, University of Vienna, Währingerstraβe 29, Vienna, 1090, Austria","2018 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","3 Jun 2019","2018","","","1513","1520","The idea to digitally facilitate contract law and business practices through computer programs has led to the notion of smart contracts. Today's most prominent smart contract ecosystem is Ethereum, a blockchain based distributed computing platform. Due to the inherent nature of blockchain based contract execution, missing low level programming abstractions, and the constant evolution of platform features and security considerations, writing correct and secure smart contracts for Ethereum is a difficult task. Based on a Multivocal Literature Research and an analysis of the gathered data based on qualitative research methods, we mined a number of design patterns providing design guidelines. We describe those patterns in detail and provide exemplary code for better illustration. Our research shows that the patterns are widely used to address application requirements and common problems. We expect generalizability of some or all of the patterns for other smart contract ecosystems, but this is outside of the scope of this study, which studied only smart contract patterns in Ethereum.","","978-1-5386-7975-3","10.1109/Cybermatics_2018.2018.00255","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8726782","","Smart contracts;Blockchain;Security;Encoding;Ecosystems;Programming","contracts;cryptocurrencies;distributed databases;object-oriented programming;software engineering","secure smart contracts;design patterns;Ethereum ecosystem;computer programs;blockchain based contract execution;distributed computing;programming abstractions","","11","1","24","","3 Jun 2019","","","IEEE","IEEE Conferences"
"An Elasticity Framework for Smart Contracts","S. Dustdar; J. M. García; P. Fernandez; A. Ruiz-Cortés","Technische Universität Wien,Distributed Systems Group,Vienna,Austria; Universidad de Sevilla,Research Institute of Computer Engineering (I3US),Smart Computer Systems Research and Engineering Lab (SCORE),Seville,Spain; Universidad de Sevilla,Research Institute of Computer Engineering (I3US),Smart Computer Systems Research and Engineering Lab (SCORE),Seville,Spain; Universidad de Sevilla,Research Institute of Computer Engineering (I3US),Smart Computer Systems Research and Engineering Lab (SCORE),Seville,Spain","2021 IEEE International Conference on Smart Data Services (SMDS)","3 Nov 2021","2021","","","244","248","Smart contracts provide computation facilities to blockchains, enabling many application scenarios where automatic analysis and complex transactions can be performed. However, in situations where the flow of information is variable and there are time, quality, and/or cost constraints imposed, smart contracts do not usually offer enough performance. In this article, we describe an elasticity framework that enables dynamic adaptation of smart contracts with respect to used resources, analytics quality, and incurred costs in a transparent manner for both smart contract developers and users. We validate our framework in an Internet of Things and Smart City scenario where several analytics are computed using Elastic Smart Contracts that dynamically adapt the appropriate elasticity variables.","","978-1-6654-0058-9","10.1109/SMDS53860.2021.00039","Junta de Andalucía; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9592437","","Costs;Smart cities;Conferences;Smart contracts;Elasticity;Dynamic scheduling;Blockchains","","","","","","16","","3 Nov 2021","","","IEEE","IEEE Conferences"
